cleaned_text,Sarcastic
i want some 😕,0
i never thought id walk from but after turnbull i found it all too easy 😡 bernardi for me,0
all that damn noise if yall just dont bring a big purse and call it a day 😂,0
mbn to live in portland 😕,0
i cant listen to it now 😭 using data not wi-fi and no music or videos until we get wi-fi back,0
1stquarterred 😂 should’ve known better,0
amp its a meeting tomorrow too 😭,0
out of order doesnt cover it there are some truly disgusting people out there 😡,0
i use to love the holidays growing up now it’s just another day to me 😕,0
steins omg 😡 the girls are lucky to have you what a fuckjob that guy is,0
hahaha you got me there i was wondering what stock are you hinting with the turkey picture duhhh on me 😕,0
none of my homies on 2k 😡,0
i got draggedt but everything was spot on 😭,0
delegate 90 gooners not my tweet you tool 😂,0
blood 😈 amazon kindle paperwhite 6″ ereader 300 ppi touchscreen w light wi-fi new 😭,0
6 it has me shook 😂 but i really hate the chiefs so i’m rootin 💙,0
ari done blew me 😭 fuck wrong with her,0
i have the same problem 😡,0
bitch 😭,0
i was taking cam a shower and my dumbass slipped and hit my knee and head so hard 😕,0
3v3port because your “ lil babe “ want an education 😂,0
guillen i’ve been trying i️ regret only trying a cup too 😭,0
it makes me sad and annoyed at the same time 😕,0
belbo qcs gummint has no stats 😕,0
u better have one 😕,0
20committee did you catch the whole people magazine vibe 😂,0
black parents don’t apologize they just come back acting all nice 😭 “you coming with me to the store 🤨😂,0
i really don’t know how to feel about this show superior donuts 😕,0
lhhny has gotten bad every scene is staged fakenews 😡,0
all4t i’m fr lol act like my world revolve roun this man 😭,0
2017 alone whew just imagine 😭,0
guess i’ll get my hair done tomorrow make me feel better 😕,0
although you can come home now i dont like being on my own in the house 😭,0
a lot of work mondayyyy 😭,0
id like to cut that fucking thread im hoping some1 snaps real hard and fucks him up 😡 ive had it…,0
why did it take soooooo long for all of these people to make allegations against him and all of the others 😡,0
bitchhh 😭,0
hey should your face id be this easy to circumvent or maybe we all do look alike 😕 iphonexfail,0
man im getting tired of shaving 😡,0
i always care more than i should 😕,0
all i want is a house w high ceilings so i can have a ridiculously tall christmas tree like 😭,0
dang someone didnt send you a pair beforehand 😕 thought youd have a plug for em lol,0
ngl this looks literally nothing like either of you 😂,0
but i took a nap in my car and now my neck hurts 😡,0
man that shit crazy smh if i cant get it im a just take my ass home 😂 like u can tell if she on it or not from the beginning,0
2018 no more pumping hoes heads up shit outta hand 😂 they think the raw like dem shirts,0
780613 you are more amazing 😭,0
i got in right away so i better 😡,0
1 plies is a fool 😂 2 shouldn’t the baby in incredibles be like a preteen now,0
i’ve always wanted to have a friendsgiving 😕 but i have like 2 friends,0
im only interested in an adventure with you tho 😭,0
next to you amp no air 😍 happy10yearjs ❤,0
i hate it when i cant trust the people working at stores to accurately tell me what they do and do not carry 😡had a dream about my parents last night been very emo all day 😕herb still my man ari won’t be kicking shit 😜i want sum space jams 😕but im still cute without it 😕 25k to go 😭 bro fr 😭 my whole right arm is outtta therei’m so bored like always so what’s new 😕❤ rt and i spam justin b to follow you dm solo of jb ❤all the gays decided to come out and message me when i changed my picture on grindr 😂hello to our one and only cutify,0
she better lol ❤ good luck hopefully she will go on some kind of follow spree and y…,0
1000gramsha my old thang that’s in jail 😂,0
sis who’s hacked you 😭,0
i didn’t know who was calling me and then she got upset 😡 cause i didn’t save her number,0
birthday in a few more hours but im rey be slumped 😭,0
beyond pissed that my phone is cracked 😡,0
chiefs lost to the new york giants fucking unbelievable 😡,0
2 grown men on a seesaw 😂 imaceleb,0
a lot of people don’t like random ft calls but i do 😭 heyyyyy booooo😍,0
i’m the guy in the beginning of the video that gets shit on by the robot 😂,0
i won’t be able to watch chris’ 24 hour stream 😕,0
already hitting me in the feels man 😭,0
is it dead like the 8 pointer 😡,0
me neither 😕,0
its modest beachwear alexa 😂,0
i haven’t been this mad in years 😡,0
im totally over my revenge days i honestly wish the best for everyone and hope they never have to go through whatever they put me through 😕,0
sharx i can’t wait 😍 we need this babe 🤯xxx,0
make this tweet go viral 😡,0
a mood rt how my friends ask for advice 😭,0
8east09 looking sharp in the pic mate 😂,0
armyselcaday idk if i missed it already but 😭,0
all i want for christmas is money or makeup 😐 or hb both 😂,0
1lucchie world telling ya 😂 rise up,0
i’m a celeb more like i’m a advert 😡,0
i can’t believe i don’t know where my wallet is 😡,0
fakenewscnn exposed as the propaganda arm of 😡,0
about to take myself out and do some fun ass cute ass shit cause i deserve it 😂,0
hahahahaha at least we aren’t alone 😂,0
emma says it all doesnt it 😡,0
damn everytime i️ look up it’s finna be dinner time 😕,0
me last week 3 whole chapters guys wow 😥 askies ❤,0
already thinking of the first places ima eat at when i go home 😭,0
i want to put our christmas tree up already 🌲 but barrera says it’s too early 😡 i live with the grinch,0
nope bring back sponsoring 😡 series ruined already 😓 imacelebrity imaceleb hahaha,0
3 months ago i️ was at my lowest so i️ appreciate when people see that i’m finally doing good again 😭,0
lol oh you gon try hype it up 😂,0
omg katy singing the whole witness song live ❤ tho we want a solo 😳,0
love and miss you 😭 text me,0
same here im 😭,0
as if my life wasn’t already stressful enough 😕 things can literally never go my way,0
all i wanted was my faux locs 😭,0
i️ haven’t done anything fun 😕,0
bitches buy one frontal and think they know about hair i️t pisses me off 😡,0
4 there is 1 aj 😂,0
dwts is not just any week it is the finale 😡,0
miss seeing all my girls on a regular basis why do they have to go to uni 😭,0
i heard that some scaffolding fell on people near youyikes 😕,0
500 done with this day 😕,0
thank you guys 😘 in german we say a huge stone fell off my heart,0
how are the trains 😭,0
55 attracted to her 😂 90dayfiance,0
kids be talking to yall any type of ways 😕,0
all the porn rts on my tl be from the same person 😭,0
pls fix the twitter link to the red carpet asap 😭,0
our humble boys ❤ please stay the same and have fun tonight 😘 good luck 😍,0
allergies are kickin my ass today 😂,0
when you realise imacelebrity are using the battle of hogwarts music for their stupid games 😡 disgraceful…,0
j30 ig already gone 😕 debating on sc,0
what a godawful gif though 😂,0
alright back to hacking away at this capstone project 😭,0
ima just look sexy that day 😭,0
nall we don’t 😭,0
ddesigns shit bro that sucks 😕,0
all me and chanel do is send funny videos to each other all day 😭,0
and concentrate on the bass accurate 😡,0
elections have consequences 😡,0
better if i wasnt at work 😡,0
true humans suck towards other humans 😕,0
100 is an understatement i think you mean 1000 😂,0
i’m actually hating life right now 😡,0
2 don’t be fake like come on now 😂 don’t call me your friend and then not want to help me with shit like no honey no 😤,0
1rebeccathomas still working on it 😕,0
amber revah so damn beautiful 😭,0
men are truly scum bag of chips 😕,0
asked me to be his girlfriend i totally ignored the question 😭,0
and cheesecake 😭,0
noble we got da same record but u kno who really put work in come playoff time 😕,0
why don’t you have a customer service number i can call to talk to someone 😡,0
great look what you made me do with your stupid sexy limited edition red kettle 😡,0
its too much 😍,0
why are you running fake fgs seahawks dont you know i need kicker points to beat 😡,0
22jdogstrachan are you there i’m about to come through 😂,0
i feel like my did is fake lmao no ones rlly been fronting 😕,0
you look beautiful 😍 i wish you much fun ❤ amas,0
i’m not seeing it 😡,0
late in the game again apple 😕,0
i really miss my mom 😕,0
75 isn’t enough to get y’all nails amp toes done and get food 😕,0
amid khan is a thick piece of shit my god 😭,0
like that was literally the worst fucking call i’ve ever seen how the fuck is he so fucking stupid i’m actually so mad right now 😡,0
all week 😂,0
6dascension hill aight don’t act surprised 😭 i’m screenshotting this for future reference,0
also i wanna join the naver cafe but it looks like they dont accept new members anymore 😭,0
i hate that she got to perform with him and i didn’t 😡,0
thanks for being so active ❤ i am definitely gonna try to be an active mutual 😎,0
i wonder why 😡 mueller better work faster,0
always get such cold feet so ryan surprised me with slippers that u can warm up in the microwave 😭 it’s the little things xxx,0
amir i dont like trees and leaveswhy you in a show where you are going to stay in a jungle then 😕 imaceleb,0
a lot of these apply to dental too 😂,0
i hate that one 😕,0
all my piercings hurt 😭 dn finna take em out,0
along with this since im on my period 😭 yo da sweetest 😭❤️,0
all i want now is my bed 😭,0
hell noo to moore hell noo to moore hell noo to moore 😡,0
thats some fucked up shit 😡,0
just a few more minutes for these items to be unlocked ❤ yayyy cant wait to buy loads of clothes 😍…,0
5ohbryce i finished the fries like a couple minutes before i laid down the gapband 😂,0
looks like scrooge is still in his counting house 😡,0
just trying to find a boo to take cute pics like this 😕,0
burst like a popped balloon 😕,0
i almost died in my dreams 😕,0
i guess ill listen to the foolery they about to tell on 60 minutes tonight 😕,0
ooouch / recover soon please 😘 take much water and rest ❤,0
and i’m hungry af for some steak rn 😡,0
2ne1ivyjack i want to blame the girls for being inactive on sns but ok 😂 we always agree this is ygs fault,0
i’ve come to find out this wasn’t jevs laugh 😂,0
8 the fact that old habits never die and they still have snacks/drinks when theyre live 😂,0
just the absolute best 😡 he’s somet special,0
sorry it was just so mint 😕,0
it is what it is gotta stop telling your self different and accept things the way they are 😕,0
a bitch like me always shake back with the quickness 😂,0
amp i dont know her number by heart im really annoyed 😡 this was important,0
just wanna wear sum sexy ass lingerie for somebody son but y’all out here playin 😕,0
i mean i totally agree but i also feel like a child so idk 😭,0
a night last year that i will never remember but also never forget 😭,0
1greatwhitezark 😂 😂 holy shit yes i’m crying 😭,0
get a vpn that’s how i have to watch the dodgers 😕,0
0 months and 10 days until my due date 😭,0
amas i have homework 😭 twt btsxamas,0
it only hurts more bc i can’t be there 😕,0
thank you for this 😂,0
78camron cool bet we still go the afc championship 😂 i could care less about a regular season game,0
every state should make it a crime why even get a pet if u’re going to use him/her as a lawn ornament 😡,0
11shaheen11 haha i noticed that 😂,0
when youre almost done with your work and the kid wakes up from their nap earlier than usual 😡 good you should be ashamed 😂6-0,0
i liked a video sailor moon crystal season iii - kaolinite is jealous of mistress 9 😡 eng dubbed,0
stg 😒 but long as im not in the hospital on thanksgiving im good 😂,0
and banana chocolate chip muffins home made 😭,0
been charged £8 by for calling your chelmsford store even though no one answered 😡 unlikely to use…,0
and just like that im the happiest person alive 😭,0
madness 😡 he is a reprobate,0
happy birthday cyn ❤❤❤ youre truly one of a kind 😉 our get together mean more to me than youll ever know ❤ you…,0
i just go cum on my walls i have to go clean them thanks a lot 😡,0
keep replaying it 😭 it gets funnier,0
all these couples bood up 🙄 i’m always by myself 😂,0
when they forget your coffee and then forget your wrap too 😡 and then say with a smile oh youre very patient,0
2000maulding i can’t remember who ‘her’ is so we good 😂,0
will u cope taniel 😕,0
even i have to leave for school 😭,0
if such an event occurs you can bet your ass itll be man-made 😕,0
man im proud of you too 😂,0
2k doesnt know how to fix something without out breaking something 😡,0
j cole need to bless me with an album 😕,0
awh ill keep that in mind thank you casey ❤ ilyt 😘,0
and carol this is sad i havent had time to pay attention to basketball as much idk where anyone is anymore 😕,0
i know i got my hopes up on them prestos 😭 i’m aiming for 90s vapormax 97s and of course the 1s 🙏🙏🙏🙏,0
christian mingle works too 😕,0
bohall okay 😘 but i cant see your second emoji 😕,0
alope yup nothing br christmas music now 😭,0
y’all had me t thinking about the tv show outsourced that whole last part of the last segment 😂,0
i can’t believe i’m sick right before thanksgiving 😡,0
about time they made some new 8 out of 10 cats 😕,0
all love at the end of the day 😂,0
2 in a row feel like your trying to make us look good 😂,0
i hate when i get in this lil funk 😕,0
man should get a god squad going 😂,0
6ft jake u are a nerd 😂,0
kehinde i have no single idea what youre talking about 😳,0
who wanna run stage i keep getting sold 😡,0
2muchlexis fuck a lex 😂 get with symone he ain’t never going back 😂🤗,0
allhaildesi 💀 bitch you’re crazy 😂 i love you too ❤️,0
1 minute to 245 pure gold on boro fan tv lufc bless him 😂,0
and just like that i have the afternoon off my check is suffering y’all 😭,0
💋💋 this year we rented out the whole theater pictures to come 😘,0
all of us hate him 😂,0
i really hope this is fake and was actually madigan’s account 😡 lily,0
3stherfr33bird 😂 so funny,0
archer it’s hard displaying text 😂,0
and mrs trump is going to tackle bullying what a joke 😡,0
3 the inside jokes 😂,0
i refuse to pay for this 😡,0
i wish i could just ask you how you been and imy btw 😕,0
box 🤐 epl match attax 2017/18 trading card game pack of 50 😡,0
woah what i’ve been following you guys since the beginning on twitter and youtube 😕,0
i wish i was as photogenic as everyone else 😕,0
i also love how you can see that they really enjoyed the interview ❤,0
fabiano im playing against him after playing against zuerlein last week 😡,0
its not just you 😕 ive gotten emails from every business amp post cards in the mail wow is this w…,0
10 pages and counting how 😭,0
2018 no more bad decisions 😭 tooooo many were made 2017,0
i just wanna be loved by you but you don’t wanna love me 😕,0
made a friend at a party but never found out his name 😕 tragic,0
already love boriss dad 😂,0
slept the entire day away and now im gonna be up all night 😡,0
14 lol you just have to mean in a nice way believe me they won’t want to talk to you after that 😂 lmao,0
and im not even in edwardsville to get it 😭,0
always 😭,0
wtf 😡 i wanna smack all those bitches,0
biiitch i’m crying 😭,0
when davis started crying 😭,0
easy i don’t watch it 😂,0
dont want to see me win any of this daily prizes 😭,0
don’t know if i should be happy 😃 or mad 😡 about this mixedfeelings,0
sinclair is a complete dick 😡,0
she has no shame 😡,0
005e5n show me where men like you are 😂,0
ohwell you’re wrong 😡,0
i probably shouldnt eat this sugar donut on my bed but im still gonna do it 😕,0
as if dec just savaged amir khan “amir khan’t finish the trial” 😭 imacelebritygetmeoutofhere,0
this lady on beach just as close we’re being conned 😡,0
interesting fb will not let me post an article that was written by richard maybury about the first thanksgiving 😡,0
😡 i was eating my girl ass then suddenly she farted what should i do,0
5sos didnt you already tweet this bruh 😂,0
14 thank you sm chan 😭 i really loved yours a while back too,0
i’m on abc right now but it says that the ama’s don’t start for another 34 minutes 😕,0
hay i get you super 😡,0
all them girls that were excited for amir khan to be in the jungle weren’t expecting him to be screaming like a bitch 😂 imaceleb,0
about to go on tv and shoot my shot like 😂,0
but i like wilks 😕 and beane can be gm as long as he dont draft a dt in first round,0
absolute madness that bisping is fighting this weekend 😂,0
that’s just not right 😡,0
ah sorry yea thats always the worst i lost my sunnies after 4 months so i had to fork about another 300 for frames 😭,0
brandikizziah1 sorry about your phone 😕 wed love to help you get a new one if needed check this out mk,0
808edit 😂 😂 😂 yey this movie that girl mmmmm,0
i just realized how many typos were in this tweet 😂,0
22minutes more like extra priced deals 😂,0
i shouldn’t care but i do 😕,0
bitious jc i just got the call 😭,0
why does imacelebrity have to be on itv too many adverts 😡,0
pembroke i bet the turd will take 501 next election 😡,0
the bit about the bill ending in an even number 😭,0
just what i needed to see 😕,0
i feel stagnant getting out of this funk asap 😕,0
dont let my tweets confuse yall i just be talking most of the time sometimes not even about my life soooo 😕,0
please stop using love animals in your show 😡,0
man i’m getting tired of my stupid car issues dammit 😡,0
miss these little spiders-of-the-sea 😭 socute crabbies,0
i really just don’t even feel like being bothered today 😕,0
this gif 😂 but omg so happy rn 😭💗😭💗,0
yes girl it’s like that 😡,0
just want to go get food i’m sooo bored 😕,0
amas today but we have a class fck it im cryiiiiiiing 😭,0
i’ve had relatives suggest i shave down my jawline and reduce my forehead make my face as small as possible 😕 so i could be pretty,0
just go eat some meat and stop trying to ruin people’s thanksgiving no one cares 😡,0
man this mf was legit vading my personal space while waiting in line at starbucks and he was coughing all over my damn space 😡 holidays,0
ily lau but dont be rude 2️⃣ my nigga he spit facts 😕,0
30secondstomars too much 😂,0
armys tweets about them losing their shit over bts performing 😭 i love my family omg💘💘💘💘 btaxamas amas,0
bitch yess 😭,0
all fun amp games til it’s hot and you gotta poke your head out for air 😭,0
i know i’ve reached the lowest point in my life is when i completely stop caring about my physical appearance 😕,0
lmaoo im fckin dead 😭,0
this team is so frustrating to watch 😡,0
why can’t i sleep 😡,0
old queenies had a hairdye done philip doesnt look to impressed though 😕,0
i have come to the realization that i have zero motivation for anything i need to get my life together 😕,0
kim seokjin ❤ hes a vocalist and the official visual otherwise known as the third from the left and…,0
we might try once she isnt grounded 😡,0
also when did i say this was about you 😕,0
delph aww 😕 i was wanting to get mine done with you,0
makada doing a good job 😕 oh well thats ok then help yourself to my daughter mr frankenstein,0
25 yo and i still cry over lilo amp stitch’s “i’m lost” scene 😭,0
oh i know hahaha id rather be alone then have my time being wasted and get cheated on though so i guess its okay 😂,0
thato has a big mouth instead of keeping the end the deal 😡 thequeenmzansi,0
there are also a lot of scenes here that can be used for a deancas edit and i have so many 😡 ideas 😡 but i suck at edits 😡,0
knew amirkhan would be a let down 😕 loving toff as always though imaceleb,0
this mosquito is really trying me fam🙁 i’m up at this time hunting for it 😡,0
4tlo3s i want to but my brain and my heart keep hurting 😭,0
20mins is my shit rn like why this song so perfect 😂,0
i’m so proud 😭,0
amir you’re a pro boxer you shouldn’t fear anything in the jungle 😭 imaceleb,0
also this picture is so beautiful 😭,0
i feel like my shordy is mad at me 😕,0
i’ve been saying this for years and still haven’t been 😕,0
amirs a legend i acc cant stop laughing at him his little screams 😭 hashtag amir to win imaceleb,0
he’s not a missing person he is pissed up 😡,0
yeahhh me too 😭 and i always wanted shawn to know about them and now it happened and omg too many things…,0
i am nobody’s secret 😕,0
i hated any of the endless documentaries on him 😡 what’s to know he’s piece of 💩 oh wait white man w…,0
bigbossaj what nigga a voice coach i gotta get my voice back together 😭,0
decisions too big for me to make 😕,0
😡 let my man and his pubes alone dkdnms he might be a bit bald but at least that way giving him head is easier smh,0
santana i have veggie fajitas and nachos 😕,0
and that sir is the exact convo 😭,0
i hate being in my feelings 😡 i be ready to fight,0
bloody disgusting 😡 we need to protest resist animalrights,0
all out war on “the blacks” 😡,0
already love boriss dad 😂 imaceleb,0
gonna stream today gotta put the christmas lights on the house first 😕,0
8 wins in a row yooo im hype 😂,0
all the commentators just shit on whatever booker says i love it 😂 suriviorseries,0
30piecevega but he would make you feel like you was drinking the henny 😂,0
please save this senior boy humans are so cruel 😡,0
shaun’s neighbor just ate his apple 😡 thegooddoctor,0
bored 😕,0
already listening to christmas music and it’s not even thanksgiving yet 😂,0
hahahaha it’s funnier without context 😂,0
shes not peng anymore 😡,0
asap rocky was so lit last night 😭,0
i say “nobody deserves me” amp of course corny ass niggas hit my line talking about “except me” nigga especially you 😕,0
2 of the most inspiring people holding each other up 😭,0
pure frustration this team played better during the loss to kansas 😡 i feel like it will improve when…,0
4 blog posts up and my fingers are dead from typing 😂,0
great now my bag is lost fuck i just wanna eat and sleep 😡,0
3 months without seeing my guy bff and istg he decided to spoils me 😭,0
br would have been half the point mate - who are a few of these people 😕,0
all the people in this table are cramming their papersmeanwhile theres me whos voting in mama hahahaha 😂,0
😂 like come on fam,0
5 days ra klase 517 before break oy 😂,0
great it’s monday again 😡 6occ,0
dentist timeee 😍 i love going so much and being in the environment that my future career will be in ❤,0
am i the only one who dwells on the little things and lets them get to me 😕,0
why are they asking me do we have to do any work today 😡 well of course we do were here arent we so jump on…,0
have fun today and be careful 😍😍 lit the stage for us armys who has school for today 😍 love you ❤ thank you i know im not the only one but when he saw lois i choked up 😭 the look he gave her my heart… 58 of buzzfeed readers are serial killers 😕 2 months for the new season 😭 why htgawm come back to tally 😭 if only she didnt lip sync it 😭 wouldve been a great performance80fitz you right you right besides,0
all this tiredness is catching up with me 😭,0
281gurl what glasses are those 😭 i want them so bad,0
also the cleaners locked squeak in the basement all day 😭 we’ve told them not to close that door poor little kitty,0
18 won’t even cover my nails 😂,0
one child dies every 10 minutes in yemen 😡,0
when you get your commission stolen 😡,0
nah fuck dat 😂 we took r l it’s almost time for y’all to take yours 💯,0
7pm and my kids asleep 😲,0
jlsoo mira r u okay dear ❤️❤️❤️ u still alive 😭,0
a seat at the table is still as good as when i first listened to it still the same feels 😭,0
52lou83 catch these hands bruh 😂,0
2 pages 😭 i spent a lot of time trying to figure out how to structure it,0
absolutely loving jennie amp jamie ❤ and stan is a babe too 😂 we can be stanfans together 😅 xx,0
not your best girl 😕 amas,0
the voice is keeping her from me 😕 i need her to sing all her hits on stage now,0
19rs86 seriously though that hat 😂 😂 😂 wtf they are hideous and like 20 yrs out of date 😂,0
one day someone’s gonna ask if you mixed with that spanish 😂,0
18 ever snuck out the house 😂,0
amazing times we live in 😡,0
i’m turning into my old pale self 😕,0
all week is cheat week 😂 noregrets,0
lol ive had strangers come up to me and touch my hair without asking 😕,0
a lotand i meana lot of y’all are lying 😭,0
i was suppose to take my phone to get fixed before i came up top 😡,0
i love how all i see at the top of grand challenges are megaknights that card really is too strong imo 😕,0
all this boy does is sleep omg 😂,0
she has her own red carpet backstage she so extra i love it 😂,0
75 of the harry pics i saved from today are pixelated amp i’m not gonna settle hq is what i intended to have on my phone amp i’m getting that 😂,0
when he said i hope my partners good 😡 while she was stood next to him,0
mark i bet it was you and your secret back up account wasn’t it 😂,0
when did shakira do that 😡,0
see mine aren’t tiny but they aren’t like gum balls so idk lmao i’ma just have to try it and see 😭,0
all five votes 😂 sugg pieters lee,0
i just wanna finish writing this paper so i can go to dinner 😕,0
all i️ do is study and play games 😂 i️ don’t fuck with nobody,0
what kinda fucked up shit is this 😡,0
put the camera on them 😡,0
😕 any luck with house-hunting yet,0
5tevej im for jamie and jennie me lol cos im a soaps addict 😂,0
i would eat shit and probably snap my hip doing this kinda training 😕,0
some people aren’t sentient like the idiots who voted for this crap 😡,0
asahd on the red carpet with his little tux cuteness overload 😭,0
1blessin i meant “then i’m not a girl then” cause my a girl who wants real guy smh 😂,0
that close to having a bf today 😡,0
all 6 if ya at work took a l for the prestos 😭,0
amp don’t speak 😕,0
time to start homeschooling before they outlaw parents teaching their own children 😡,0
definitely aitch - not haitch why dont people know this 😕,0
i feel so empty now that i finished punisher 😕,0
a puppy that can tackle me to the ground 😂,0
17theath ugh everyday i would try so hard to play indoor soccer with the girls 😂,0
it is what it is 😕,0
1000 for a haircut food and gas he at least need 4000 😂,0
12 page research paper on foundations of caribbean politics amp urbanmondays tns 😭,0
where has that big green guy brought me 😕,0
forget the app even existed type shit 😭,0
ive been naughty so my parents are sending me to bed with no oxygen 😡,0
xcx same i used to confuse them both 😂,0
big mad at for not working tonight 😡,0
sending emails were the hardest part to debug for me 😭,0
29 days until jer comes home and i might die of excitement 😭,0
snkdsksksn me too though 😭,0
com congratulations with your superb comeback tori👏👍you were missed a lot as a…,0
i wish i was able to sleep all day but i could never take naps 😕,0
take me with u 😭,0
if they dont nerf the explosive and fire based stuff in ww2 im 100 going back to mw3 for another year 😡,0
all good things come to an end 😂,0
carlyelaine i wasnt enough for her 😕,0
all i want for christmas is new tires 😭 🤷🏽‍♀️,0
1st day shooting 😂 parody all the time 😭 and 15 minutes before class starts huhuhu i want to see them 😭 btsxamas,0
so jeungri decided to go solo after all and split the money with his hyungs 😂,0
you’re too sweet 😭 i love you 💕,0
what the fuck 😡,0
all my procrastination is always made up on sundays 😂,0
kocaine mind your business 😭,0
the choices should have been f f f- and f- - 😡,0
mack i’d say same but i fell asleep after my shift gonna be a long night 😂,0
all my manager cool and theres like 7 😭,0
i feel you girl 😭,0
i asked my mom to buy me a coffee and she got me a tall this how i know she dont love me 😕,0
trying thank you pero its more than a hundred pages haha 😭 ill just re-layout na lang agad huhu,0
yahiness i’m damn near the funniest bitch i know 😂,0
7 day black and white photo challenge 7 days12 games left to play tonight 😭all my friends telling me about they relationship problems and i’m just over here living my best life 😂arenee13 i do i was just trying to get to class and i would hear them start 😭 me too cant believe thats how others see our language 😕 lol thank u i get that all the time wherever i go 😂 didn’t even know who he was til people kept te… and with mali music i’m shooketh because that’s my little christian bae crush 😭0807kelliebby 😂😂😂😂 at this point i need to be all day damn 😂 i said i was gone stay until january i can’t take another week of thisbruh im yet to hear a good review about justice league 😕 im gonna have to pass on itand they didn’t invite me 😭 i’m sure my husband was there looking for me i ain’t been happy in a while 😕2ice lets finish what we started 😂 broncos are a disaster 😡1d songs on the bus or 1d songs on my earphones 😭 geelong no one can get it right 😡 and no seriou… not too bad,0
let me charge my phone it’s at 2 😡,0
youre right as usual its pathetic 😕,0
marie03 dead 😍,0
2 hours and a bit 😂,0
1dwillreturn have i told you i love you so much 😭,0
when your only top coat is all clumpy and gloopy so you ruin a perfectly good manicure 😡,0
big tobacco keep pushing their way into the vape industry 😡 i finally found my mom lmao 😂a competition of the youtubers 😂 twt 😂 if he was an army,0
abycznski14 yessss mine look like caterpillars thank god i get mine waxed later today so i can do my makeup again and look decent 😂,0
youre making me want chocolate now 😭,0
all people do is talk shit 😂,0
if only i could stop myself from lucid dreaming 😕,0
don’t get spicy 😡,0
and what could possibly go wrong craziest idea ever 😡,0
and aine tryna hear nothing else from nobody rn 😭,0
😡 look at these dirtbag muslims and dearborn michigan ppl are ok w this bansharia,0
jo you’re not bothered 😕 you just hate the fact that the mother of your child is an easy peasy scum teenmom2,0
ladyj because sarah good as she is on many issues wanted rid of corbyn 😔,0
trump 😡,0
ive been back on campus for 2 hours and i already miss tn so much 😕,0
all i want is clear skin 😭,0
looked one of em in the eye said i already fckd you why she bought you 😕,0
and ended up doing a double 😭,0
damn i’ve been through that shit hurts 😕,0
all i said was congrats 😭 rt lmaoooo at literally everybody on my tl never saying a word to and being blocked,0
hauntedhour ive gotten nutten for spooky xmas tales 😕,0
literally someone just spoiled a scene of justice league on snapchat and i’m kinda upset 😡,0
no words 😡,0
all these young guys in the gym checkin out what i’m doing 😂 just ask me for tips i’ll help you out jr don’t make…,0
628jolie well you’re gonna have to wait 17 minutes because i’m trying to get outta here now 😂,0
after you left i ate a bowl of hot cheetos in pickle juice 😭,0
she was just talking to me about that in the car 😭,0
all of sarah’s tweets about shitty boys are big moods 😂,0
what do you mean russ doesnt have enough help 😡,0
she knows you well bih 😂,0
here comes the falconing again getting up big and blowing it every game figures 😕,0
life can be so confusing 😕,0
i swear if i get floated on my last week in ortho i’m going to flip 😡,0
😂 keep being you mb,0
1kquant i finally found wea you got dat shit from 😂,0
how you get burned 😕,0
1sportsislife orlando will riot if we draft another euro 😂,0
twt you look so good 😍 good luck at the amas ❤,0
i sound like a donkey im ngl 😭,0
me trying to reach all my deadlines 😂,0
1lucchie ain’t no tellin with these niggas bruh 😂,0
that doesn’t mean i don’t want kbbq 😭,0
alright someone go see it with me 😭,0
3diddy my cousin isn’t lying to me 😕 but if she is they you guise are in the same boat 🤷🏽‍♀️,0
double date 😍 benjuliecarla amp tom ❤ happy 18th thanks 4 sharing 😘,0
allie need to put me on with somebody she know everybody 😂,0
also very sad miguel has thanksgiving off and i don’t 😭,0
we all have this problem big mistake you make 😡,0
1neezus lmao 😂 nigga you followed me about a week ago u do not know me or what tf i’m “about”,0
i hate new neighbors they always take my parking spot 😡 just park in front of your own damn house,0
if i dont take a w when they release these next 3 shoes im not even gonna try to cop the 1s 😡,0
starting the new schedule of five eights today 😡 fucking bullshiiiiitttt,0
i want so much shit butttt i want more important stuff too 😕,0
sorry about that daryl 😕 is there anything in particular we can look at for you dean,0
😂 got the baby butt chin bro,0
26created awwwwwww damn man that blows 😕 and shit you’re the first person i’ve talked to actually from their he a…,0
likeeeeee y tf i didnt take off friday 😡,0
i have sensitive retinas 😕,0
have we not talked about this concert three times already 😂,0
tomsic couldnt make this morning 😡 heading there now kidsconference2017,0
all these groceries got me excited 😭,0
😭 3 months tomorrow,0
i️ wish i️ could just relive last night and nick singing in my face and falling onto schmiz’s equipment 😕,0
bitch she been putting you thru it since you been pregnant 😭,0
lmao nbs they ass gone be 30 and 40 doing the same shit 😭,0
man owens has been regulated to the kickoff show 😕 survivorseries,0
making america white again 😡,0
0liviagrantham feeling so blessed rn 🙏🙏 am so excited to take on this role 😭 thanks to wonderful director 0liviagrantham,0
😂 all the time,0
21fps lk is dope 😂,0
30c outside at 9 am not even summer and i’m stuck inside at work 😭,0
she does not want to move 😕,0
and how is the weekend over like i didn’t have time to do anything 😭,0
1chainbaby me to iont be understanding shit 😭,0
i haven’t been feeling the way people acting lately 😕,0
you still suck for poisoning your patrons with contaminated bread 😡 just to make a buck gain the wo…,0
death penalty for each case closed 😡,0
all i want is a panini and now i’m not going to get it 😭,0
i just lost my appetite knowing i’m not going to be able to dip my fries 😕,0
hes in the d-league excuse me g-league 😕,0
i can never keep a pair of headphones 😕,0
